id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
12,/workspace/dmeyer/data/world_leaders,46968181,7610733,20388,1127236344,114.793,28528,46751125,189.138,543.182,1,8,8,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,7633029,12082,1127236344,85.7965,20555,55431017,140.976,621.907,175740,8,8,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2746814,5273,1127236344,136.803,21349,67088380,223.545,739.729,1,8,4,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2671719,6150,1127236344,182.414,21449,56583939,293.965,638.319,1,8,4,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2671719,5659,1127236344,179.15,20948,56583939,294.442,632.711,1,8,4,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2752227,5602,1127236344,135.726,21729,67304977,222.09,736.141,1,8,4,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2752227,5591,1127236344,133.813,21709,67304977,223.271,733.703,1,8,4,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,4366880,5389,1127236344,164.772,27296,86135594,271.34,663.423,1,8,4,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,4389176,5371,1127236344,135.132,27498,94815486,220.946,752.683,1,8,4,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,3224623,28827,12953232,181.634,112428,57136843,273.01,659.598,1,8,4,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2671719,30748,1127236344,175.119,46042,56583939,293.676,651.398,1,8,4,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2752227,15269,1127236344,134.812,31453,67304977,225.685,727.857,175740,8,4,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,4366880,22890,1127236344,166.374,44815,86135594,270.845,676.018,1,8,4,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,4389176,14565,1127236344,135.151,36728,94815486,220.812,758.381,175740,8,4,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,4319601,5193,1127236344,116.409,10093,31766431,179.75,592.259,1,4,16,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,4265864,6152,1127236344,174.708,10870,27362422,276.266,591.575,1,4,16,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,4265864,5266,1127236344,172.253,9987,27362422,275.714,587.398,1,4,16,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,4300740,5432,1127236344,118.259,10364,31971978,180.685,602.958,1,4,16,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,4300740,5255,1127236344,116.618,10189,31971978,181.838,601.137,1,4,16,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,7322227,5207,1127236344,144.565,11343,40304159,238.886,590.691,1,4,16,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,7330687,5254,1127236344,105.709,11359,43927173,168.664,603.591,1,4,16,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,3810689,38712,6369024,223.568,81223,26907247,352.901,658.413,1,4,16,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,4265864,39590,1127236344,166.239,44307,27362422,273.794,596.348,1,4,16,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,4300740,15776,1127236344,117.783,20700,31971978,178.854,602.504,175740,4,16,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,7322227,28234,1127236344,143.043,34356,40304159,236.159,598.407,1,4,16,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,7330687,14463,1127236344,106.255,20584,43927173,163.699,612.426,175740,4,16,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2344041,5203,1127236344,152.879,14922,41738249,244.186,693.255,1,4,8,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2310028,6342,1127236344,217.588,15983,37429004,346.159,685.958,1,4,8,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2310028,5462,1127236344,213.055,15088,37429004,341.84,684.895,1,4,8,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2342033,5881,1127236344,156.586,15725,42044369,250.426,695.181,1,4,8,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2342033,5421,1127236344,155.525,15270,42044369,253.245,697.382,1,4,8,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,3888640,5278,1127236344,184.641,19106,57944030,309.118,685.371,1,4,8,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,3897100,5263,1127236344,145.056,18848,61567044,237.04,713.626,1,4,8,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,2743409,38947,8289360,231.314,99214,37862385,360.242,709.408,1,4,8,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2310028,41727,1127236344,207.171,51344,37429004,343.541,684.681,1,4,8,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2342033,17923,1127236344,157.021,27753,42044369,247.831,704.886,175740,4,8,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,3888640,30136,1127236344,180.12,43971,57944030,309.103,692.255,1,4,8,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,3897100,16412,1127236344,145.627,30070,61567044,242.751,715.791,175740,4,8,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2344041,5205,1127236344,153.978,14959,41738249,247.656,691.997,1,4,4,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2310028,6276,1127236344,217.228,15893,37429004,345.266,685.973,1,4,4,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2310028,5432,1127236344,213.272,15051,37429004,345.337,681.217,1,4,4,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2342033,5556,1127236344,157.356,15407,42044369,246.857,698.104,1,4,4,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2342033,5412,1127236344,155.798,15256,42044369,248.651,698.557,1,4,4,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,3888640,5276,1127236344,184.982,19130,57944030,311.112,690.883,1,4,4,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,3897100,5260,1127236344,145.655,18935,61567044,235.651,720.374,1,4,4,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,2162650,40024,10351176,263.347,121215,37281626,399.169,768.679,1,4,4,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2310028,41684,1127236344,206.701,51293,37429004,343.5,681.24,1,4,4,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2342033,17845,1127236344,156.161,27693,42044369,250.022,696.253,175740,4,4,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,3888640,30191,1127236344,181.486,44094,57944030,325.147,690.15,1,4,4,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,3897100,16367,1127236344,143.993,30024,61567044,244.723,706.634,175740,4,4,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2736124,5158,1127236344,163.481,13067,40462558,248.087,765.541,1,2,16,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2584450,7021,1127236344,308.958,13812,30619878,475.101,853.95,1,2,16,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2584450,5373,1127236344,309.472,12175,30619878,472.665,852.322,1,2,16,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2709236,5525,1127236344,166.244,13554,40831958,251.27,773.208,1,2,16,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2709236,5417,1127236344,165.279,13446,40831958,252.215,779.623,1,2,16,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,4690307,5216,1127236344,254.173,14953,48957149,439.997,859.938,1,2,16,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,4742507,5195,1127236344,151.012,14945,55580301,236.249,792.62,1,2,16,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,2340832,71241,6934632,403.87,125822,30376260,630.382,929.623,1,2,16,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2584450,76191,1127236344,296.392,82996,30619878,470.853,852.829,1,2,16,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2709236,19011,1127236344,166.022,27082,40831958,250.137,773.016,175740,2,16,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,4690307,53811,1127236344,258.794,63583,48957149,442.855,865.483,1,2,16,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,4742507,17593,1127236344,152.45,27364,55580301,237.493,793.202,175740,2,16,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2040157,5180,1127236344,192.189,16085,44903353,306.716,840.8,1,2,8,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,1904916,7125,1127236344,347.781,16664,35206426,539.901,933.019,1,2,8,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,1904916,5482,1127236344,341.212,15026,35206426,532.765,927.839,1,2,8,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2029502,5619,1127236344,198.077,16707,45415786,310.609,858.484,1,2,8,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2029502,5416,1127236344,195.336,16495,45415786,313.64,855.019,1,2,8,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,3454190,5262,1127236344,284.02,19318,57142242,498.173,939.46,1,2,8,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,3506390,5237,1127236344,180.243,19523,63765394,295.863,869.522,1,2,8,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,1771441,72037,8804484,439.916,147732,35072951,671.946,1008.4,1,2,8,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,1904916,77849,1127236344,327.521,87383,35206426,530.678,927.605,1,2,8,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2029502,20576,1127236344,195.812,31630,45415786,306.169,858.362,175740,2,8,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,3454190,55225,1127236344,288.128,69302,57142242,499.167,945.289,1,2,8,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,3506390,18648,1127236344,182.203,32925,63765394,294.879,904.012,175740,2,8,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,1673550,5203,1127236344,221.357,19242,49952348,355.393,930.978,1,2,4,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,1555723,7211,1127236344,379.935,19716,40282043,601.669,1012.8,1,2,4,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,1555723,5602,1127236344,373.753,18119,40282043,595.825,1006.78,1,2,4,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,1680300,5708,1127236344,229.426,20002,50491874,368.144,933.656,1,2,4,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,1680300,5532,1127236344,225.562,19832,50491874,368.551,934.061,1,2,4,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,2850252,5291,1127236344,324.879,24128,66501130,571.078,1040.82,1,2,4,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,2902452,5279,1127236344,213.359,24410,73124282,357.138,982.965,1,2,4,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,1496594,72852,10806828,474.028,172523,40222914,718.954,1094.23,1,2,4,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,1555723,79352,1127236344,359.924,91848,40282043,588.898,1020.26,1,2,4,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,1680300,22095,1127236344,226.995,36338,50491874,359.206,950.624,175740,2,4,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,2850252,56578,1127236344,326.858,75541,66501130,578.069,1041.52,1,2,4,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,2902452,20003,1127236344,213.804,39179,73124282,359.647,991.767,175740,2,4,25061325100118
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464993,16665,2704548360,92.0651,17900,71935007,158.373,824.35,1,16,16,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,19628,2704548360,140.986,20600,64452317,204.619,737.27,1,16,16,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,16264,2704548360,140.826,17228,64452317,204.585,739.334,1,16,16,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,17058,2704548360,87.756,18273,71934999,160.596,838.659,1,16,16,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,16230,2704548360,87.132,17442,71934999,157.124,843.632,1,16,16,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,17840,2704548360,140.198,18774,78114253,203.147,725.302,1,16,16,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,72993161,16934,2704548360,88.9479,18039,84022815,157.487,829.172,1,16,16,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,29880821,66211,48711144,138.754,75326,35102511,200.648,586.929,1,16,16,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,58158,2704548360,140.036,59120,64452317,202.775,737.925,1,16,16,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,32616,2704548360,91.7798,33828,71934999,155.883,830.682,2078512,16,16,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,40833,2704548360,142.055,41765,78114253,204.027,732.262,1,16,16,59868632061264
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,72993161,28764,2704548360,88.8375,29868,84022815,159.214,815.461,2078512,16,16,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16224,2704548360,194.559,27111,83735375,274.84,910.917,1,16,8,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,20348,2704548360,239.143,30491,76312231,324.304,761.032,1,16,8,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,16437,2704548360,234.986,26526,76312231,319.728,751.347,1,16,8,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17728,2704548360,188.163,28664,83786733,275.163,904.247,1,16,8,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16372,2704548360,187.598,27253,83786733,276.535,906.523,1,16,8,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16332,2704548360,228.964,28179,92960445,329.719,745.271,1,16,8,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,16300,2704548360,189.848,28607,98869007,281.065,874.174,1,16,8,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24950885,69862,80099424,137.61,91956,70089381,211.806,637.25,1,16,8,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,84402,2704548360,221.57,94498,76312231,328.701,745.587,1,16,8,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,58688,2704548360,178.875,69572,83786733,278.081,886.413,2078512,16,8,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,65529,2704548360,227.974,77380,92960445,330.338,740.311,1,16,8,59868632061264
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,54354,2704548360,193.617,66638,98869007,280.945,896.333,2078512,16,8,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16179,2704548360,182.97,27052,83735375,274.523,904.498,1,16,4,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,21028,2704548360,242.938,31126,76312231,321.5,754.082,1,16,4,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,17183,2704548360,225.689,27281,76312231,315.846,743.646,1,16,4,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17732,2704548360,165.063,28637,83786733,288.026,888.58,1,16,4,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16384,2704548360,177.659,27268,83786733,278.6,910.023,1,16,4,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16246,2704548360,230.424,28086,92960445,331.184,747.9,1,16,4,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,17105,2704548360,203.984,29388,98869007,275.08,909.344,1,16,4,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,21063670,76361,127531356,161.858,119631,66202166,260.386,701.248,1,16,4,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,84338,2704548360,216.718,94436,76312231,322.867,734.399,1,16,4,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,58668,2704548360,180.298,69552,83786733,281.091,905.782,2078512,16,4,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,65548,2704548360,229.832,77417,92960445,330.344,750.148,1,16,4,59868632061264
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,53468,2704548360,177.846,65775,98869007,291.244,874.497,2078512,16,4,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,15805,2704548360,107.556,21686,89726127,159.841,1123.52,1,8,16,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19809,2704548360,177.485,23438,53646626,247.538,609.073,1,8,16,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,15469,2704548360,175.54,19104,53646626,247.4,607.613,1,8,16,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16292,2704548360,101.76,22176,89726119,160.439,1123.82,1,8,16,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15475,2704548360,101.658,21356,89726119,160.49,1125.69,1,8,16,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15728,2704548360,169.958,19656,68159122,226.835,619.332,1,8,16,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15813,2704548360,104.989,21421,98939131,159.173,1096.67,1,8,16,59868632061264
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24498862,87471,43913556,159.383,98057,39524452,236.74,597.351,1,8,16,59868552979402
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,86511,2704548360,175.949,90132,53646626,245.099,614.112,1,8,16,59868632061264
10,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,38799,2704548360,106.74,44656,89726119,158.098,1130.76,2078512,8,16,59868632061264
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,61582,2704548360,170.502,65498,68159122,223.596,616.918,1,8,16,59868632061264
11,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,36285,2704548360,106.842,41869,98939131,160.733,1107.73,2078512,8,16,59868632061264
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,15817,2704548360,114.071,21670,89726127,159.33,1147.39,1,8,8,59868632061264
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19793,2704548360,177.744,23418,53646626,248.666,608.491,1,8,8,59868632061264
2,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,15459,2704548360,175.538,19082,53646626,246.909,604.35,1,8,8,59868632061264
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16274,2704548360,103.558,22131,89726119,162.159,1131.47,1,8,8,59868632061264
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15488,2704548360,103.41,21371,89726119,162.058,1126.69,1,8,8,59868632061264
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15722,2704548360,175.65,19638,68159122,227.766,629.594,1,8,8,59868632061264
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15834,2704548360,106.975,21423,98939131,160.684,1106.28,1,8,8,59868632061264
